,Date,Symbol,LGBM_Prob_5.0%hit,Adj Close,Capitalization,Industry,Invest_Amount,Shares
5186,2014-10-14,MINDAIND,0.09950972039717934,24.45846748352051,MIDCAP,AUTOMOBILE,19901.944079435867,814.0
5185,2014-10-14,LAOPALA,0.10001000948733503,170.16851806640625,SMALLCAP,CONSUMER GOODS,20002.001897467006,118.0
5184,2014-10-14,INGERRAND,0.10009811020098766,494.0565185546875,SMALLCAP,INDUSTRIAL MANUFACTURING,20019.622040197533,41.0
5183,2014-10-14,MCDOWELL-N,0.10031467347462636,488.2699890136719,LARGE,CONSUMER GOODS,20062.934694925272,41.0
5182,2014-10-14,WOCKPHARMA,0.10050888457752495,728.38720703125,SMALLCAP,PHARMA,20101.77691550499,28.0
5181,2014-10-14,PHILIPCARB,0.1005586875335548,17.410703659057614,SMALLCAP,CHEMICALS,20111.73750671096,1155.0
5180,2014-10-14,IFBIND,0.10139364900080726,337.3500061035156,SMALLCAP,CONSUMER GOODS,20278.72980016145,60.0
5172,2014-10-13,MCDOWELL-N,0.10042045828163233,482.4100036621094,LARGE,CONSUMER GOODS,20084.091656326465,42.0
5170,2014-10-13,IFBIND,0.10090491117349538,341.0,SMALLCAP,CONSUMER GOODS,20180.982234699077,59.0
5174,2014-10-13,ADANIPORTS,0.10036709653967178,253.42898559570312,LARGE,SERVICES,20073.419307934357,79.0
5171,2014-10-13,PHILIPCARB,0.10066717930002268,17.825420379638672,SMALLCAP,CHEMICALS,20133.435860004538,1129.0
5173,2014-10-13,CADILAHC,0.1003999632591788,240.8585357666016,LARGE,PHARMA,20079.99265183576,83.0
5177,2014-10-13,TORNTPOWER,0.09936546662677911,124.04907989501952,MIDCAP,POWER,19873.09332535582,160.0
5175,2014-10-13,MINDAIND,0.10014204190384547,24.93292808532715,MIDCAP,AUTOMOBILE,20028.408380769095,803.0
5178,2014-10-13,WOCKPHARMA,0.09923708984586599,740.5598754882812,SMALLCAP,PHARMA,19847.4179691732,27.0
5179,2014-10-13,CCL,0.09908855097287174,110.12694549560548,SMALLCAP,CONSUMER GOODS,19817.71019457435,180.0
5176,2014-10-13,JCHAC,0.09940724209663664,593.26611328125,SMALLCAP,CONSUMER GOODS,19881.448419327327,34.0
5164,2014-10-10,PHILIPCARB,0.09997343292677047,17.312673568725586,SMALLCAP,CHEMICALS,19994.686585354095,1155.0
5160,2014-10-10,IFBIND,0.10107124145319836,336.25,SMALLCAP,CONSUMER GOODS,20214.248290639673,60.0
5161,2014-10-10,INGERRAND,0.10060212613766144,489.0065612792969,SMALLCAP,INDUSTRIAL MANUFACTURING,20120.425227532287,41.0
5162,2014-10-10,JCHAC,0.10015110159014398,594.1121826171875,SMALLCAP,CONSUMER GOODS,20030.220318028798,34.0
5163,2014-10-10,MCDOWELL-N,0.10013237938940066,470.3599853515625,LARGE,CONSUMER GOODS,20026.475877880133,43.0
5165,2014-10-10,MINDAIND,0.09980859140192819,24.76650238037109,MIDCAP,AUTOMOBILE,19961.718280385638,806.0
5166,2014-10-10,TORNTPOWER,0.09975961293845174,121.73456573486328,MIDCAP,POWER,19951.922587690347,164.0
5167,2014-10-10,LAOPALA,0.0996646760331298,164.49783325195312,SMALLCAP,CONSUMER GOODS,19932.93520662596,121.0
5168,2014-10-10,BAJAJ-AUTO,0.09948026480829479,2025.4677734375,LARGE,AUTOMOBILE,19896.05296165896,10.0
5169,2014-10-10,BEML,0.09935657332102057,563.93603515625,SMALLCAP,INDUSTRIAL MANUFACTURING,19871.314664204114,35.0
5154,2014-10-09,LAOPALA,0.0999648501485463,163.51268005371094,SMALLCAP,CONSUMER GOODS,19992.97002970926,122.0
5150,2014-10-09,IFBIND,0.10152190672306437,341.79998779296875,SMALLCAP,CONSUMER GOODS,20304.381344612873,59.0
5151,2014-10-09,FINCABLES,0.10049221761472703,202.4380798339844,SMALLCAP,INDUSTRIAL MANUFACTURING,20098.443522945407,99.0
5152,2014-10-09,MCDOWELL-N,0.10032112412116756,467.6700134277344,LARGE,CONSUMER GOODS,20064.22482423351,43.0
5153,2014-10-09,INGERRAND,0.10015099810390131,494.47747802734375,SMALLCAP,INDUSTRIAL MANUFACTURING,20030.199620780262,41.0
5155,2014-10-09,BEML,0.09994432673579323,574.093017578125,SMALLCAP,INDUSTRIAL MANUFACTURING,19988.865347158648,35.0
5157,2014-10-09,UFLEX,0.09949513539638134,141.5182647705078,SMALLCAP,INDUSTRIAL MANUFACTURING,19899.027079276268,141.0
5158,2014-10-09,PAGEIND,0.099294762321289,8313.51171875,MIDCAP,TEXTILES,19858.9524642578,2.0
5159,2014-10-09,CYIENT,0.09895317954377675,390.96337890625,SMALLCAP,IT,19790.63590875535,51.0
5156,2014-10-09,BAJAJ-AUTO,0.09986149929135286,2044.787841796875,LARGE,AUTOMOBILE,19972.299858270573,10.0
5145,2014-10-08,FINCABLES,0.09961764732621034,197.0983428955078,SMALLCAP,INDUSTRIAL MANUFACTURING,19923.529465242067,101.0
5149,2014-10-08,SAIL,0.09920951708834766,69.16541290283203,MIDCAP,METALS,19841.90341766953,287.0
5148,2014-10-08,CCL,0.0992942707944786,111.3495635986328,SMALLCAP,CONSUMER GOODS,19858.85415889572,178.0
5147,2014-10-08,ADANIPORTS,0.09935116900712858,254.06137084960938,LARGE,SERVICES,19870.233801425715,78.0
5146,2014-10-08,GILLETTE,0.09948613149671828,2680.432861328125,MIDCAP,CONSUMER GOODS,19897.226299343656,7.0
5144,2014-10-08,PAGEIND,0.09985007278745016,8006.01220703125,MIDCAP,TEXTILES,19970.01455749003,2.0
5143,2014-10-08,WELSPUNIND,0.10000421181861303,20.509918212890625,SMALLCAP,TEXTILES,20000.842363722608,975.0
5142,2014-10-08,MCDOWELL-N,0.10047130597891592,459.4100036621094,LARGE,CONSUMER GOODS,20094.261195783183,44.0
5141,2014-10-08,UFLEX,0.10107075567680468,135.29920959472656,SMALLCAP,INDUSTRIAL MANUFACTURING,20214.151135360935,149.0
5140,2014-10-08,IFBIND,0.10164491802533275,348.45001220703125,SMALLCAP,CONSUMER GOODS,20328.98360506655,58.0
5132,2014-10-07,CCL,0.10047048830180019,105.73453521728516,SMALLCAP,CONSUMER GOODS,20094.09766036004,190.0
5130,2014-10-07,IFBIND,0.10180488677263075,337.79998779296875,SMALLCAP,CONSUMER GOODS,20360.97735452615,60.0
5134,2014-10-07,WELSPUNIND,0.0999796303450312,20.14166259765625,SMALLCAP,TEXTILES,19995.92606900624,993.0
5131,2014-10-07,MCDOWELL-N,0.1008207359535868,462.3299865722656,LARGE,CONSUMER GOODS,20164.14719071736,44.0
5133,2014-10-07,HINDPETRO,0.09998972819016068,61.45871353149414,LARGE,OIL & GAS,19997.945638032135,325.0
5137,2014-10-07,MINDAIND,0.09938904743110269,25.02236557006836,MIDCAP,AUTOMOBILE,19877.809486220536,794.0
5135,2014-10-07,DEEPAKNTR,0.09966357683078801,68.6259765625,SMALLCAP,CHEMICALS,19932.7153661576,290.0
5138,2014-10-07,UFLEX,0.09924107277598658,135.57559204101562,SMALLCAP,INDUSTRIAL MANUFACTURING,19848.214555197315,146.0
5139,2014-10-07,ASHOKLEY,0.0991968152010203,36.32845687866211,MIDCAP,AUTOMOBILE,19839.36304020406,546.0
5136,2014-10-07,RAMCOCEM,0.09944401819789281,298.1292724609375,MIDCAP,CEMENT & CEMENT PRODUCTS,19888.80363957856,67.0
5124,2014-10-01,BLISSGVS,0.09996836657651446,56.19206237792969,SMALLCAP,PHARMA,19993.673315302894,356.0
5120,2014-10-01,IFBIND,0.10165764903558978,339.20001220703125,SMALLCAP,CONSUMER GOODS,20331.529807117957,60.0
5121,2014-10-01,UFLEX,0.10064246848973878,136.58908081054688,SMALLCAP,INDUSTRIAL MANUFACTURING,20128.493697947757,147.0
5122,2014-10-01,LAOPALA,0.10026204278869372,154.93455505371094,SMALLCAP,CONSUMER GOODS,20052.408557738745,129.0
5123,2014-10-01,MINDAIND,0.10006668035493647,25.39501953125,MIDCAP,AUTOMOBILE,20013.336070987294,788.0
5125,2014-10-01,RAJESHEXPO,0.09995581353807206,127.13127899169922,MIDCAP,CONSUMER GOODS,19991.162707614414,157.0
5126,2014-10-01,EMAMILTD,0.09990833749223048,315.3000183105469,MIDCAP,CONSUMER GOODS,19981.667498446095,63.0
5127,2014-10-01,HINDPETRO,0.09949804089684108,61.8891830444336,LARGE,OIL & GAS,19899.608179368217,322.0
5128,2014-10-01,RCF,0.09911871307374986,46.93085479736328,SMALLCAP,FERTILISERS & PESTICIDES,19823.742614749972,422.0
5129,2014-10-01,COROMANDEL,0.09892188775363328,272.75912475585943,MIDCAP,FERTILISERS & PESTICIDES,19784.377550726655,73.0
5114,2014-09-30,RAJESHEXPO,0.09971975841488438,133.23001098632812,MIDCAP,CONSUMER GOODS,19943.951682976876,150.0
5111,2014-09-30,BLISSGVS,0.1002571399046302,56.71766662597656,SMALLCAP,PHARMA,20051.42798092604,354.0
5112,2014-09-30,HINDPETRO,0.10017971687130653,61.0909309387207,LARGE,OIL & GAS,20035.943374261307,328.0
5110,2014-09-30,IFBIND,0.102520019716781,330.3999938964844,SMALLCAP,CONSUMER GOODS,20504.0039433562,62.0
5113,2014-09-30,TORNTPOWER,0.09979812250345657,121.15595245361328,MIDCAP,POWER,19959.624500691316,165.0
5117,2014-09-30,UFLEX,0.09950630384658529,136.54301452636722,SMALLCAP,INDUSTRIAL MANUFACTURING,19901.260769317058,146.0
5115,2014-09-30,RCF,0.09966883004073306,47.42723083496094,SMALLCAP,FERTILISERS & PESTICIDES,19933.766008146613,420.0
5116,2014-09-30,EMAMILTD,0.09961487156686284,317.3712463378906,MIDCAP,CONSUMER GOODS,19922.974313372568,63.0
5118,2014-09-30,TATACOMM,0.09940660174219373,342.00030517578125,MIDCAP,TELECOM,19881.32034843875,58.0
5119,2014-09-30,CHAMBLFERT,0.09932863539256631,50.39706802368164,SMALLCAP,FERTILISERS & PESTICIDES,19865.72707851326,394.0
5100,2014-09-29,IFBIND,0.10232269937393546,301.79998779296875,SMALLCAP,CONSUMER GOODS,20464.53987478709,68.0
5109,2014-09-29,MAHSCOOTER,0.09807790155085785,807.756591796875,SMALLCAP,AUTOMOBILE,19615.580310171572,24.0
5108,2014-09-29,GEPIL,0.0983886725785401,458.1329650878906,SMALLCAP,INDUSTRIAL MANUFACTURING,19677.73451570802,43.0
5107,2014-09-29,JCHAC,0.09873635806889432,594.6099243164062,SMALLCAP,CONSUMER GOODS,19747.271613778863,33.0
5106,2014-09-29,EMAMILTD,0.09874779010955954,314.5943908691406,MIDCAP,CONSUMER GOODS,19749.558021911907,63.0
5105,2014-09-29,LAOPALA,0.0988985974967536,156.76071166992188,SMALLCAP,CONSUMER GOODS,19779.719499350722,126.0
5104,2014-09-29,ASHOKLEY,0.10035417403925212,35.219844818115234,MIDCAP,AUTOMOBILE,20070.834807850424,570.0
5103,2014-09-29,APOLLOTYRE,0.10116611899433095,170.89344787597656,MIDCAP,AUTOMOBILE,20233.22379886619,118.0
5102,2014-09-29,HINDPETRO,0.1014517594157813,59.49443817138672,LARGE,OIL & GAS,20290.35188315626,341.0
5101,2014-09-29,UFLEX,0.10185592837209483,136.03628540039062,SMALLCAP,INDUSTRIAL MANUFACTURING,20371.185674418964,150.0
5092,2014-09-26,UFLEX,0.10102374428624228,135.20707702636722,SMALLCAP,INDUSTRIAL MANUFACTURING,20204.748857248454,149.0
5093,2014-09-26,MAHSCOOTER,0.10006432694365314,788.4108276367188,SMALLCAP,AUTOMOBILE,20012.86538873063,25.0
5095,2014-09-26,GAIL,0.09962453792579327,95.75080108642578,LARGE,OIL & GAS,19924.907585158653,208.0
5090,2014-09-26,IFBIND,0.10153225369145286,296.8500061035156,SMALLCAP,CONSUMER GOODS,20306.450738290572,68.0
5094,2014-09-26,BLISSGVS,0.09980711022210709,55.8098030090332,SMALLCAP,PHARMA,19961.42204442142,358.0
5091,2014-09-26,PAGEIND,0.10112604654363558,7458.35009765625,MIDCAP,TEXTILES,20225.209308727117,3.0
5096,2014-09-26,RAMCOCEM,0.09937856815826639,310.6242370605469,MIDCAP,CEMENT & CEMENT PRODUCTS,19875.713631653278,64.0
5097,2014-09-26,APOLLOTYRE,0.09936526636382234,170.58175659179688,MIDCAP,AUTOMOBILE,19873.053272764468,117.0
5098,2014-09-26,TORNTPOWER,0.09917069321263923,123.0698699951172,MIDCAP,POWER,19834.138642527847,161.0
5099,2014-09-26,RCF,0.09890745265238776,48.64563369750977,SMALLCAP,FERTILISERS & PESTICIDES,19781.490530477553,407.0
5080,2014-09-25,IFBIND,0.10127091714818703,295.3500061035156,SMALLCAP,CONSUMER GOODS,20254.183429637407,69.0
5081,2014-09-25,PAGEIND,0.10125662578936652,7421.58251953125,MIDCAP,TEXTILES,20251.325157873303,3.0
5084,2014-09-25,HINDPETRO,0.0998897872029858,58.15167617797852,LARGE,OIL & GAS,19977.95744059716,344.0
5082,2014-09-25,BEML,0.10044294402080596,559.1703491210939,SMALLCAP,INDUSTRIAL MANUFACTURING,20088.58880416119,36.0
5083,2014-09-25,APOLLOTYRE,0.09991373912727634,169.9138641357422,MIDCAP,AUTOMOBILE,19982.74782545527,118.0
5088,2014-09-25,CCL,0.0993674884331803,98.48933410644531,SMALLCAP,CONSUMER GOODS,19873.49768663606,202.0
5085,2014-09-25,BLISSGVS,0.09979657658063983,55.66645812988281,SMALLCAP,PHARMA,19959.315316127966,359.0
5087,2014-09-25,VOLTAS,0.0995055990169161,208.3671875,MIDCAP,CONSUMER GOODS,19901.11980338322,96.0
5089,2014-09-25,BPCL,0.09904695924261331,136.91761779785156,LARGE,OIL & GAS,19809.39184852266,145.0
5086,2014-09-25,TORNTPOWER,0.09950936343802874,119.5980987548828,MIDCAP,POWER,19901.872687605748,166.0
5075,2014-09-24,BPCL,0.09963231589132865,141.7621307373047,LARGE,OIL & GAS,19926.46317826573,141.0
5071,2014-09-24,PAGEIND,0.10142897064191846,7557.3037109375,MIDCAP,TEXTILES,20285.79412838369,3.0
5072,2014-09-24,MAHSCOOTER,0.10140695434358299,774.8323364257812,SMALLCAP,AUTOMOBILE,20281.390868716597,26.0
5073,2014-09-24,APOLLOTYRE,0.0999081939319119,170.44818115234375,MIDCAP,AUTOMOBILE,19981.63878638238,117.0
5074,2014-09-24,LAOPALA,0.09975822113909555,143.376953125,SMALLCAP,CONSUMER GOODS,19951.64422781911,139.0
5070,2014-09-24,IFBIND,0.10185131420492484,310.54998779296875,SMALLCAP,CONSUMER GOODS,20370.262840984968,66.0
5076,2014-09-24,JCHAC,0.09938588812921297,536.622314453125,SMALLCAP,CONSUMER GOODS,19877.177625842593,37.0
5077,2014-09-24,BAJAJCON,0.09898536170450532,219.31561279296875,SMALLCAP,CONSUMER GOODS,19797.072340901064,90.0
5078,2014-09-24,PHILIPCARB,0.09882852443161201,16.97336196899414,SMALLCAP,CHEMICALS,19765.7048863224,1165.0
5079,2014-09-24,GAIL,0.09881425558190711,95.57807159423828,LARGE,OIL & GAS,19762.851116381422,207.0
5060,2014-09-23,IFBIND,0.10137232285430296,319.3999938964844,SMALLCAP,CONSUMER GOODS,20274.464570860593,63.0
5061,2014-09-23,PHILIPCARB,0.10063572823864925,17.425783157348633,SMALLCAP,CHEMICALS,20127.14564772985,1155.0
5062,2014-09-23,INGERRAND,0.10040836021028686,504.0162658691406,SMALLCAP,INDUSTRIAL MANUFACTURING,20081.672042057373,40.0
5063,2014-09-23,BLISSGVS,0.10008133211773292,57.625526428222656,SMALLCAP,PHARMA,20016.26642354658,347.0
5064,2014-09-23,HINDPETRO,0.09985034024602804,60.16611099243164,LARGE,OIL & GAS,19970.06804920561,332.0
5065,2014-09-23,PAGEIND,0.09984945467300943,7591.59375,MIDCAP,TEXTILES,19969.890934601885,3.0
5066,2014-09-23,GLAXO,0.09979109870866881,1079.1624755859377,MIDCAP,PHARMA,19958.219741733763,18.0
5067,2014-09-23,BPCL,0.09966958089623221,143.68246459960938,LARGE,OIL & GAS,19933.91617924644,139.0
5068,2014-09-23,ASHOKLEY,0.09919956268526146,33.173168182373054,MIDCAP,AUTOMOBILE,19839.912537052292,598.0
5069,2014-09-23,LAOPALA,0.09914221936982821,153.97341918945312,SMALLCAP,CONSUMER GOODS,19828.443873965643,129.0
5055,2014-09-22,BPCL,0.09955919132571898,147.96482849121094,LARGE,OIL & GAS,19911.838265143797,135.0
5051,2014-09-22,PAGEIND,0.10182116740246087,7527.78564453125,MIDCAP,TEXTILES,20364.233480492174,3.0
5052,2014-09-22,MAHSCOOTER,0.10010752270893598,771.4718627929688,SMALLCAP,AUTOMOBILE,20021.504541787195,26.0
5053,2014-09-22,ASHOKLEY,0.10005250450958614,34.793445587158196,MIDCAP,AUTOMOBILE,20010.50090191723,575.0
5054,2014-09-22,HINDPETRO,0.09961958073300131,61.20495986938477,LARGE,OIL & GAS,19923.916146600262,326.0
5050,2014-09-22,IFBIND,0.10211553080012566,299.0,SMALLCAP,CONSUMER GOODS,20423.10616002513,68.0
5056,2014-09-22,EMAMILTD,0.09954699090026133,307.97113037109375,MIDCAP,CONSUMER GOODS,19909.398180052263,65.0
5057,2014-09-22,BLISSGVS,0.09937934308162748,59.39348220825195,SMALLCAP,PHARMA,19875.868616325497,335.0
5058,2014-09-22,VOLTAS,0.09915733558145891,226.4165954589844,MIDCAP,CONSUMER GOODS,19831.46711629178,88.0
5059,2014-09-22,NTPC,0.09864083295682315,90.51858520507812,LARGE,POWER,19728.16659136463,218.0
5040,2014-09-19,PAGEIND,0.10143363282475187,7420.1982421875,MIDCAP,TEXTILES,20286.726564950375,3.0
5041,2014-09-19,MAHSCOOTER,0.10060693608336574,753.3067626953125,SMALLCAP,AUTOMOBILE,20121.38721667315,27.0
5042,2014-09-19,IFBIND,0.10056638798449716,271.85000610351557,SMALLCAP,CONSUMER GOODS,20113.277596899432,74.0
5043,2014-09-19,HINDPETRO,0.10054403362010163,60.49567413330078,LARGE,OIL & GAS,20108.806724020327,332.0
5044,2014-09-19,JCHAC,0.09988754641645183,505.96099853515625,SMALLCAP,CONSUMER GOODS,19977.509283290365,39.0
5045,2014-09-19,GLAXO,0.09984290431264971,1062.5750732421877,MIDCAP,PHARMA,19968.580862529943,19.0
5046,2014-09-19,BPCL,0.09971636928821445,145.0730438232422,LARGE,OIL & GAS,19943.27385764289,137.0
5047,2014-09-19,LAOPALA,0.09966595279312698,150.13853454589844,SMALLCAP,CONSUMER GOODS,19933.190558625396,133.0
5048,2014-09-19,VOLTAS,0.09920211898717923,224.348388671875,MIDCAP,CONSUMER GOODS,19840.423797435848,88.0
5049,2014-09-19,GSFC,0.09853411768966144,87.91083526611328,SMALLCAP,FERTILISERS & PESTICIDES,19706.82353793229,224.0
5030,2014-09-18,PAGEIND,0.10110947550695096,7245.990234375,MIDCAP,TEXTILES,20221.895101390193,3.0
5031,2014-09-18,MAHSCOOTER,0.10104245468332718,739.228759765625,SMALLCAP,AUTOMOBILE,20208.490936665436,27.0
5032,2014-09-18,SUNDRMFAST,0.10071506255957977,133.48320007324222,MIDCAP,AUTOMOBILE,20143.012511915953,151.0
5033,2014-09-18,ASHOKLEY,0.10029289951871642,35.00664520263672,MIDCAP,AUTOMOBILE,20058.579903743284,573.0
5034,2014-09-18,IFBIND,0.10015987213610401,272.45001220703125,SMALLCAP,CONSUMER GOODS,20031.974427220805,74.0
5035,2014-09-18,HINDPETRO,0.09963784127583868,61.7181396484375,LARGE,OIL & GAS,19927.568255167735,323.0
5036,2014-09-18,TVSMOTOR,0.09959781038446339,212.63597106933602,MIDCAP,AUTOMOBILE,19919.56207689268,94.0
5037,2014-09-18,HEIDELBERG,0.09920481727913784,72.51651000976562,SMALLCAP,CEMENT & CEMENT PRODUCTS,19840.96345582757,274.0
5038,2014-09-18,EMAMILTD,0.09917149694359087,319.19207763671875,MIDCAP,CONSUMER GOODS,19834.299388718173,62.0
5039,2014-09-18,LAOPALA,0.09906826971229091,148.28350830078125,SMALLCAP,CONSUMER GOODS,19813.653942458182,134.0
5020,2014-09-17,PAGEIND,0.10171707781495748,7236.7861328125,MIDCAP,TEXTILES,20343.415562991497,3.0
5021,2014-09-17,MAHSCOOTER,0.10119738258503952,718.5660400390625,SMALLCAP,AUTOMOBILE,20239.476517007904,28.0
5022,2014-09-17,IFBIND,0.10044743769014665,265.14999389648443,SMALLCAP,CONSUMER GOODS,20089.48753802933,76.0
5023,2014-09-17,JCHAC,0.10027353804255372,495.7572326660156,SMALLCAP,CONSUMER GOODS,20054.707608510744,40.0
5024,2014-09-17,HINDPETRO,0.10014060239803423,59.94430923461914,LARGE,OIL & GAS,20028.120479606845,334.0
5025,2014-09-17,TVSMOTOR,0.09980676702105068,204.38758850097656,MIDCAP,AUTOMOBILE,19961.353404210135,98.0
5026,2014-09-17,ASHOKLEY,0.09936232955154169,33.08788681030273,MIDCAP,AUTOMOBILE,19872.465910308336,601.0
5027,2014-09-17,GAIL,0.09903349039398639,96.2582778930664,LARGE,OIL & GAS,19806.69807879728,206.0
5028,2014-09-17,SUNDRMFAST,0.09901833566309702,129.27137756347656,MIDCAP,AUTOMOBILE,19803.667132619405,153.0
5029,2014-09-17,HEIDELBERG,0.09900303883959259,70.28874206542969,SMALLCAP,CEMENT & CEMENT PRODUCTS,19800.60776791852,282.0
5015,2014-09-16,TVSMOTOR,0.09983004343768577,202.18161010742188,MIDCAP,AUTOMOBILE,19966.008687537153,99.0
5011,2014-09-16,PAGEIND,0.10090657731733188,7418.00390625,MIDCAP,TEXTILES,20181.315463466377,3.0
5012,2014-09-16,IFBIND,0.10042437478543505,262.29998779296875,SMALLCAP,CONSUMER GOODS,20084.87495708701,77.0
5013,2014-09-16,SUNDRMFAST,0.10040818140811146,128.48451232910156,MIDCAP,AUTOMOBILE,20081.636281622294,156.0
5014,2014-09-16,GLAXO,0.09994599049229767,1060.977783203125,MIDCAP,PHARMA,19989.198098459536,19.0
5010,2014-09-16,MAHSCOOTER,0.10129589386557786,715.7957763671875,SMALLCAP,AUTOMOBILE,20259.17877311557,28.0
5016,2014-09-16,ASHOKLEY,0.09942661459648758,33.47163772583008,MIDCAP,AUTOMOBILE,19885.322919297516,594.0
5017,2014-09-16,HEIDELBERG,0.09941287638590668,69.51582336425781,SMALLCAP,CEMENT & CEMENT PRODUCTS,19882.575277181335,286.0
5018,2014-09-16,BPCL,0.09937914164381763,143.4732208251953,LARGE,OIL & GAS,19875.828328763524,139.0
5019,2014-09-16,LAOPALA,0.09897030606734843,146.4910125732422,SMALLCAP,CONSUMER GOODS,19794.061213469686,135.0
5000,2014-09-15,IFBIND,0.10165084271333279,279.39999389648443,SMALLCAP,CONSUMER GOODS,20330.168542666557,73.0
5001,2014-09-15,MAHSCOOTER,0.1014040945820041,731.054443359375,SMALLCAP,AUTOMOBILE,20280.818916400818,28.0
5002,2014-09-15,JCHAC,0.10135708757336762,518.20556640625,SMALLCAP,CONSUMER GOODS,20271.41751467352,39.0
5003,2014-09-15,PAGEIND,0.10091290956525885,7515.00537109375,MIDCAP,TEXTILES,20182.58191305177,3.0
5004,2014-09-15,TVSMOTOR,0.10077290156356414,211.1973114013672,MIDCAP,AUTOMOBILE,20154.580312712827,95.0
5005,2014-09-15,LAOPALA,0.10015925335533982,148.17298889160156,SMALLCAP,CONSUMER GOODS,20031.850671067965,135.0
5006,2014-09-15,EMAMILTD,0.09882093051388594,322.16253662109375,MIDCAP,CONSUMER GOODS,19764.18610277719,61.0
5007,2014-09-15,GLAXO,0.09880191720966208,1072.678955078125,MIDCAP,PHARMA,19760.383441932416,18.0
5008,2014-09-15,HINDPETRO,0.09838356759449003,63.15667724609375,LARGE,OIL & GAS,19676.713518898006,312.0
5009,2014-09-15,BPCL,0.0977364953290947,150.8340606689453,LARGE,OIL & GAS,19547.29906581894,130.0
4990,2014-09-12,PAGEIND,0.1017945038285264,7533.984375,MIDCAP,TEXTILES,20358.90076570528,3.0
4991,2014-09-12,MINDAIND,0.10137925981563395,21.494609832763672,MIDCAP,AUTOMOBILE,20275.851963126788,943.0
4992,2014-09-12,IFBIND,0.10126847356562715,280.85000610351557,SMALLCAP,CONSUMER GOODS,20253.69471312543,72.0
4993,2014-09-12,TVSMOTOR,0.10081436197495167,216.9520263671875,MIDCAP,AUTOMOBILE,20162.872394990332,93.0
4994,2014-09-12,MAHSCOOTER,0.10031494174656541,720.7003173828125,SMALLCAP,AUTOMOBILE,20062.988349313084,28.0
4995,2014-09-12,JCHAC,0.10006492518803789,530.7489624023439,SMALLCAP,CONSUMER GOODS,20012.985037607577,38.0
4996,2014-09-12,LAOPALA,0.10006314691837462,145.3040008544922,SMALLCAP,CONSUMER GOODS,20012.629383674925,138.0
4997,2014-09-12,HINDPETRO,0.09833899689946694,62.52947998046875,LARGE,OIL & GAS,19667.79937989339,315.0
4998,2014-09-12,BPCL,0.0981069905146067,150.7903594970703,LARGE,OIL & GAS,19621.39810292134,130.0
4999,2014-09-12,MCDOWELL-N,0.09785439954820918,459.0700073242188,LARGE,CONSUMER GOODS,19570.879909641837,43.0
4980,2014-09-11,MAHSCOOTER,0.1018518541624071,727.5123291015625,SMALLCAP,AUTOMOBILE,20370.370832481418,28.0
4981,2014-09-11,PAGEIND,0.10180353867483294,7387.00634765625,MIDCAP,TEXTILES,20360.70773496659,3.0
4982,2014-09-11,IFBIND,0.1009755396140392,280.60000610351557,SMALLCAP,CONSUMER GOODS,20195.107922807838,72.0
4983,2014-09-11,MINDAIND,0.10094019245665908,21.86972045898437,MIDCAP,AUTOMOBILE,20188.038491331816,923.0
4984,2014-09-11,MCDOWELL-N,0.09968247011988893,456.760009765625,LARGE,CONSUMER GOODS,19936.494023977786,44.0
4985,2014-09-11,CHENNPETRO,0.09945111563206771,82.85249328613281,SMALLCAP,OIL & GAS,19890.22312641354,240.0
4986,2014-09-11,CASTROLIND,0.09915224625704175,139.84628295898438,MIDCAP,OIL & GAS,19830.44925140835,142.0
4987,2014-09-11,LAOPALA,0.09905883360212697,142.09381103515625,SMALLCAP,CONSUMER GOODS,19811.766720425396,139.0
4988,2014-09-11,CCL,0.09877389370258711,99.30443572998048,SMALLCAP,CONSUMER GOODS,19754.778740517424,199.0
4989,2014-09-11,BLUEDART,0.09831031577834927,4596.87548828125,SMALLCAP,SERVICES,19662.063155669854,4.0
4970,2014-09-10,MAHSCOOTER,0.10117311166662972,698.5844116210938,SMALLCAP,AUTOMOBILE,20234.622333325944,29.0
4971,2014-09-10,IFBIND,0.10088041039041473,282.54998779296875,SMALLCAP,CONSUMER GOODS,20176.082078082945,71.0
4972,2014-09-10,PAGEIND,0.10083986394251196,7252.6181640625,MIDCAP,TEXTILES,20167.972788502393,3.0
4973,2014-09-10,MINDAIND,0.10040669291415624,21.815095901489254,MIDCAP,AUTOMOBILE,20081.33858283125,921.0
4974,2014-09-10,CCL,0.09999062919269336,96.63275909423828,SMALLCAP,CONSUMER GOODS,19998.12583853867,207.0
4975,2014-09-10,SUNDRMFAST,0.09986135141434742,125.1520767211914,MIDCAP,AUTOMOBILE,19972.270282869482,160.0
4976,2014-09-10,ZENSARTECH,0.09980428037258476,73.81636810302734,SMALLCAP,IT,19960.856074516953,270.0
4977,2014-09-10,CASTROLIND,0.09923233369719467,138.89297485351562,MIDCAP,OIL & GAS,19846.466739438933,143.0
4978,2014-09-10,HEIDELBERG,0.09895583707252895,70.92523193359375,SMALLCAP,CEMENT & CEMENT PRODUCTS,19791.167414505788,279.0
4979,2014-09-10,ESCORTS,0.09885548933693822,132.64273071289062,MIDCAP,AUTOMOBILE,19771.097867387645,149.0
4960,2014-09-09,IFBIND,0.10119354913652917,277.54998779296875,SMALLCAP,CONSUMER GOODS,20238.709827305833,73.0
